id,title,abstract,keywords,
14823,宇宙幼年的照片——2006年度诺贝尔物理学奖,讨论了诺贝尔物理学奖与天体物理的关系，指出2006年度诺贝尔物理学奖已经是第8个年度、第11个天体物理项目、第14、15个天体物理学家获得诺贝尔物理学奖(见正文表1).这个奖授予宇宙微波背景辐射的黑体谱形和各向异性的发现，强有力地支持了大爆炸宇宙学.文章也讨论了这个领域近年来的重大成就.,诺贝尔奖;宇宙微波背景辐射;大爆炸宇宙学;各向异性;黑体谱,
14825,研究型硕士研究生的培养模式初探,文章首先提出将研究生分为研究型和应用型的必要性，然后以天体物理专业的硕士研究生为例，详细讨论了研究型硕士研究生的具体培养方式。这些方式包括新生入学时的端正思想教育，以 核心课程 为理念优化课程体系结构，培养研究生从事科研的数学、计算机、英语等基本技能，以每周小组讨论会为主营造浓厚的学术氛围，以及培养学生良好的学术道德等。,研究型研究生;培养模式;具体方法,
14826,维里定理及其在天体物理中的应用,维里定理在量子力学(微观体系)和天体物理(宏观领域)的运用极为广泛.而现行大多数统计物理教程并未涉及，不能不说是一个缺陷，本文详细推导了维里定理及其各种表示形式，并讨论了它在天体物理中的运用.,维里定理;星系;动力稳定性;临界压力,
14827,与天体物理相关的光电离等离子体的实验室研究,光电离等离子体在天体物理环境中普遍存在，并且由于与黑洞等致密天体紧密关联而具有重要的研究意义.近年来，随着大功率强激光及Z箍缩技术的发展，在实验室中实现了天体环境中的光电离等离子体和光电离过程的模拟.这为验证光电离理论模型的可靠性和准确性，以及认识天体物理环境中的光电离过程及其物理环境的诊断提供了重要的新手段.文章介绍了与天体物理相关的光电离等离子体的实验室研究进展.,天体物理;等离子体;综述;光电离,
14828,黑洞旋转能量的电磁提取及其在天体物理中的应用,主要研究重点集中在黑洞旋转能量的提取机制上，分别是BZ过程和MC过程，同时讨论了关于两种机制的共存要点及应用在天体物理中的重点。所有的研究重点主要分为2大方面:1改进电路的方式，推导出BZ过程和MC过程的功率;2研究统一模式的天体应用价值，涉及的内容是关于喷流功率及高频准周期的震荡拟合状况。研究中发现，黑洞主要的限制条件是吸积盘，其转动的频率域和黑洞的自转转速不是无限大，是被限制在固定空间内，给黑洞自转提供可能性。,黑洞旋转;电磁提取;天体物理;BZ过程,
14829,爆发性核合成与核结构,讨论了天体物理环境中爆发性核合成及其与核结构的紧密关系 .用反射不对称壳模型计算了远离稳定线丰中子核 14 8Ba的低能八极转动带 ，结果与实验很好符合 .展示了其应用于不稳定核低能态计算的有效性 ，以及在核天体物理研究中的应用前景,核合成;核结构;放射性核束,
14832,天体演化过程中CNO核子辐射俘获反应,C和N核的质子辐射俘获反应对恒星平稳H燃烧阶段的能量产生和元素核合成起重要作用，C，N和O核的中子辐射俘获是原初核合成和AGB星核合成的关键反应，精确测定它们天体物理反应率有重要意义。除13 N(p，γ)14 O和16 N(n，γ)17 N等不稳定核的核子辐射俘获反应外，国际上已完成了其中若干反应的直接测量工作。但12C(p，γ)13 N，13C(p，γ)14 N和15 N(p，γ)16 O等CNO循环关键反应的实验测量还没有达到天体物理感兴趣的能区。13C(n，γ)14C，15 N(n，γ)16 N和18 O(n，γ)19 O等中子辐射俘获反应测量的能量跨度较大，截面仍存在较大的不确定性。介绍了这些反应的研究进展，并讨论了间接测量这些反应的方法和可行性。,核天体物理;辐射俘获反应;间接测量;天体物理反应率,
14833,天体物理和空间物理中辐射磁流体动力学数值模拟研究现状与展望,宇宙中超过99 %的重子物质都是等离子体，磁场在其中广泛存在且与等离子体相互作用.另外，辐射也往往对于这些等离子体的动力学起着重要影响.因此，完整描述这些等离子体的基本物理规律依赖于辐射磁流体动力学.由于非线性以及物理上多尺度耦合的特征，数值模拟在求解辐射磁流体动力学方程中起着重要的作用.近年来，由于技术及软硬件的快速发展，数值模拟的作用越来越显著，已经与观测、理论一起，发展成为了3种主要的研究方法.本文综述辐射磁流体动力学的数值模拟在天体物理(包含太阳物理)以及空间物理领域的研究现状，并对未来的发展进行展望.,辐射磁流体动力学;数值模拟;天体物理;太阳物理;空间物理,
14835,广州大学天文教育和学科的发展,介绍了广州大学天文学教育及天体物理学科建设的发展现状。包括天体物理选修课和科普教育的情况，以及天体物理广东省重点学科与天文观测和技术广东省教育厅重点实验室的建设。,天文学教育;天体物理学;重点学科;重点实验室,
14836,中美天文学本科教育比较,通过中美大学天文学本科教育的横向比较及国内大学天文学本科教育的纵向比较，从天文学教育的培养目标、课程设置、教学机构3个方面，阐述了当前国内天文学本科教育的现状，拓宽了天文学本科教育改革的思路.,天文学本科教育;培养目标;课程设置,
14837,高校物理系天体物理导论的教学,针对目前国内高校物理系本科段天体物理导论教学开展不充分的现状，从物理系通常的课程设置，天体物理导论教学目的、教材的选择、教学方法与考核等方面，简要介绍了在高校物理系如何开展本科段天体物理教学.,物理系;天体物理教学;本科生课程,
14841,实验为本  探索未知——访上海交通大学校长张杰院士,张杰院士结合自己的经历和他在X射线激光、惯性约束核聚变及强激光实验室天体物理研究方面取得的卓越成就阐述了实验在推动科学发展，培养创新人才等方面的作用。介绍了他来上海交大后在创新人才培养体系、创新研究体系和创新文化体系等三大体系建设方面的改革措施以及与实验室建设的关系。,X射线激光;天体物理;惯性约束核聚变;科学实验;科学研究;创造力;人才培养;跨学科研究,
14842,在高中天体物理课程中渗透人文文化与美育,在高中阶段开设天体物理校本课程十分必要，在其中渗透人文文化与美育不仅对提升全民科学文化素养具有十分重要的意义，还对高中生人文精神、美学文化、世界观、人生观、价值观的形成、学习兴趣的激发和创新能力、环境意识、科学精神和人文素养的培养以及民族自豪感的形成等方面起到了重要作用。,天体物理;校本课程;高中;科学文化素养,
14847,原子核天体物理简介,文章对原子核天体物理这一门重要交叉学科作了简单的介绍，并以一批获得诺贝尔物理奖的成果为线索，重点描述了大爆炸宇宙学、太阳中微子、恒星演化及其终点以及原子核物理与元素的起源等方面的进展与挑战。,核天体物理;大爆炸宇宙学;太阳中微子;恒星演化;元素核合成,
14849,浅谈天体物理中重离子与小分子冰之间的关系,本文以天体物理中的重离子和小分子冰为研究对象，以二者之间的关系为研究目标。首先，对小分子冰的存在进行了简单介绍;其次，针对15 K的CO冰，利用重离子进行了辐照实验;最后，对实验结果进行了详细分析，从而探究出重离子与小分子冰之间的互相作用关系，即，二者是一种互相作用的关系，受重离子辐照的影响，CO分子的密度会随重离子束流强度的增加而减小，随着辐照的进行，CO冰的产物与邻近的CO分子发生反应，从而生产一些新的分子，如C,天体物理;重离子;冰,
14850,"在天体物理研究中常用的计算程序ZEUS,ATHENA和NIRVANA的发展及应用",流体动力学(Hydrodynamics，HD)与磁流体动力学(Magnetohydrodynamics，MHD)高效数值计算方法被广泛应用于天体物理领域，用来研究和解释天体系统中有关磁场和流场的演化以及能量转化过程，如磁重联、恒星演化及形成、吸积盘等问题。通过对三个开源程序ZEUS，ATHENA和NIRVANA的探讨，详细阐述经典网格方法的起源、发展及适用于求解MHD方程的数值方法。同时介绍了基于此类程序已展开的科研工作和获得的成果，旨在通过对一些具体实例的计算的介绍，分析相应算法的优缺点，探索有关算法和程序在天体物理领域中的应用。希望提供给读者关于MHD数值优化方面一些参考与借鉴。,(磁)流体动力学;交错网格;Godunov算法;算子分裂法;并行计算,
14856,恒星氦燃烧关键反应,恒星氦燃烧阶段3α反应和,"12C(α,γ)16O反应;S因子;天体热核反应率;R-矩阵理论;恒星演化与元素核合成",
14868,核天体物理实验研究,研究微观世界的核物理与研究宏观世界的天体物理自然融合形成了前沿交叉学科——核天体物理。核天体物理的主要研究目标是应用核物理的知识和规律来阐释宇宙演化进程中化学元素合成及演化过程、时间标度、天体环境和天体场所，来说明恒星中核燃烧产生的能量及其对恒星结构和演化的影响，来认识致密天体的结构和性质。文章阐述了核天体物理研究的意义和现状，介绍了有关基本概念和天体网络模型所需的核物理输入量以及广泛应用的一些实验方法，同时扼要地分析了利用国内大科学装置开展核天体物理研究的可行性。最后对未来我国深地科学与工程实验室的建设前景做了展望。,核天体物理;反应截面;反应率;快质子俘获;慢中子俘获,
14870,强激光实验室天体物理研究进展,高功率激光器技术的发展使得人们可以在实验室中创造出与天体环境类似的极端物理条件，这为科学家提供了针对某些重要天体物理过程进行实验室研究的可能性，由此催生了一个新的物理学前沿领域——实验室天体物理学。文章将简单介绍该领域中几个热点问题的新进展，包括实验室和天体流体过程的定标关系、无碰撞冲击波、磁重联、喷流、超强磁场的产生等，最后对实验室天体物理学的发展方向作了展望。,实验室天体物理;高能量密度物理;高功率激光与物质相互作用,
14881,用激光等离子体实验对天体物理动力学过程进行模拟的可行性研究,采用当前最先进的激光装置与物质相互作用 ，可以获得与天体物理过程中相同或相似的条件 ，并进而开展利用激光等离子体模拟天体物理现象的实验 .然而 ，激光等离子体为微米空间尺度、纳秒存活时间 ，而天体物理对象则为宇宙学的极大的时间与空间尺度 ，对在物理上和实际操作上将这两种表面上存在巨大差异的物理过程对应起来从而利用激光等离子体研究天体物理过程的可能性进行了讨论 ，特别是对利用国内的激光装置开展模拟实验的可行性进行了讨论,超强激光;实验室天体物理学;标度变换;流体动力学,
14894,信息技术与天体物理研究生课程整合——以“类星体和活动星系核”课程为例,随着计算机、网络技术的发展，信息技术与研究生课程整合是一个值得思考的问题.本文简要介绍了南京师范大学的天体物理研究生课程设置，并以该校天体物理研究生课程 类星体和活动星系核 为例，探讨信息技术在研究生教学与实践等方面的整合.,天体物理;研究生课程;信息技术,
14895,浅谈天体物理教学质量的提高,天体物理学近年来突飞猛进的发展使其成为当今自然科学领域中最活跃的学科之一，国内很多高校已将天体物理纳入物理系的专业选修课程，这有助于天体物理知识的普及和天文事业后备人才的培养.因此，天体物理教学质量的改进对提高大学生科学文化素质以及天文事业的发展具有重要的促进作用.在教学实践中发现，教师、教学内容、教学方法和手段是提高天体物理教学质量的三个重要方面.首先，教师要提高个人素质，不断地学习专业知识、教育知识以及物理学史等相关知识，并坚持教学与科研相结合的原则.其次，要恰当地选取教材，增加教学内容的趣味性以及实验教学内容.最后，结合课堂教学与实验教学，采用合理的测评方式，提高学生学习天体物理的兴趣，培养学生的实践能力与创新能力.,天体物理;教学质量;教学内容;教学方法与手段,
14900,我国核天体物理前沿研究进展,核天体物理是研究微观世界的核物理与研究宏观世界的天体物理融合形成的交叉学科，其主要研究目标是:宇宙中各种化学元素核合成的过程、时间、物理环境、天体场所及丰度分布;核反应(包括带电粒子、中子、光子及中微子引起的反应、β衰变及电子俘获)如何控制恒星的演化过程和结局。近十多年来获得的大量实验和理论研究使核天体物理研究进入了一个蓬勃发展的新阶段。文章总结了以兰州重离子加速器、北京串列加速器和国家天文台为基础，结合国际合作，在核天体物理研究领域对直接测量、间接测量、衰变测量、质量测量、理论计算、网络计算、天文观测等关键科学问题进行的研究进展。也展望了核天体物理的关键科学问题，这些关键问题包括:(1)在地面实验室、尤其是地下实验室开展天体物理能区重要热核反应截面的直接测量;(2)高能区带电粒子反应截面向天体物理能区的合理外推;(3)恒星平稳核燃烧阶段和爆发性天体事件中关键核反应截面的间接测量;(4)爆发性天体事件中所涉及的大量远离稳定线核素的质量、衰变特性和共振态性质的研究;(5)建立并不断完善核天体物理数据库，发展网络模拟程序，系统研究元素核合成的天体场所、丰度分布;(6)宇宙中铁以上元素的来源之谜。,核天体物理;元素核合成;直接测量;间接测量,
14902,小天文单位开展研究型教学的尝试,清华大学天体物理学科的历史短，师资队伍规模小，但是从事天体物理研究的学生很多.在满足开设面向全校的天文学普及课程和天体物理入门课程的需求的情况下，清华大学天体物理学科的主要任务是培养高级研究型人才.因此清华大学天体物理中心的基本策略是基本上不开设在北京地区其他主要天文单位已经开设的天体物理基础课程，鼓励学生在需要的情况下在其他单位选修课程.清华大学只开设和天体物理前沿研究关系密切的高级研究型课程，使学生在上课的同时进行天体物理前沿的研究.,天文教学;研究型教学;人才培养,
14903,我国天体物理研究50年进展,中国天体物理研究的发展在自建国以来的５０ 年中，经历了几乎是从头建设到发展、成长的道路．其中历经“三年困难”、十年“文化大革命”的磨难．“文革”之后，改革开放的春风为天体物理开辟了迅速发展的道路．在此期间，我国有计划地研制了一系列天文观测设备，为天文和天体物理研究创造了实验条件．在此基础上，无论是天体物理的观测和理论研究都有了长足的发展．我国天体物理研究在国际上的影响也日益加强．这一切，为在新世纪中我国天体物理研究更迅速的发展奠定了基础,天文学;天体物理;进展,
14904,我国核天体物理前沿科学问题研究进展,我国核天体物理研究群体紧密围绕核天体物理关键科学问题开展了研究，依托兰州重离子加速器、北京串列加速器和国家天文台郭守敬望远镜，结合国际合作，对核天体物理反应直接测量和间接测量、原子核质量和衰变测量、理论计算、核合成网络计算、以及天文观测等关键科学问题开展研究，制定了我国核天体物理中长期发展战略，取得了国际公认的创新性研究成果。研究成果充分展现了核天体物理研究群体的集成效应，催生了锦屏深地核天体物理实验室，较大地促进了核物理与天体物理的深度交叉和融合，加强了国内核天体物理领域实质性的交流与合作，促使我国核天体物理研究进入到国际先进水平。,核天体物理;元素核合成;关键核天体物理反应;网络计算,
14921,高分子化学教学改革的实践与探索,高分子化学是高分子材料专业的一门重要专业基础课.结合高分子化学的课堂教学和实验教学等方面的经验，作者对教学方法改革提出了一些见解，对多媒体教学手段的应用以及开放性实验教学的开展等方面进行了探讨.,高分子化学;互动式教学;多媒体教学,
14922,如何让“高分子化学及物理”变得有趣?,本文通过生动的教学设计案例，阐述如何根据高分子化学及物理课程的特点，增加课堂趣味性，提升学生学习的兴趣，适应培养应用型人才的社会发展需求，有效提高教学质量及教学效果。,高分子化学;高分子物理;教学设计;趣味性,
14923,应用型本科院校高分子化学双语教学中的实践与创新,本文结合教育部提倡双语教学的政策和应用型本科院校对人才培养的要求，分析了《高分子化学》课程知识能力的培养要求和双语教学的重要性。从教材的选定，教学内容的选择，教学方法的优化等多方面探讨高分子化学双语教学改革心得，旨在提高应用型本科院校双语教学的质量，为人才的培养提供可参考的依据。,高分子化学;双语;教学改革;教学效果,
14925,高分子物理与化学中与分子量调节剂有关的概念及其作用,介绍了高分子物理与高分子化学中与分子量调节剂有关的几个概念，包括链转移剂、分子量稳定剂、粘度稳定剂以及封端剂等，分别论述了在加聚反应和缩聚反应中，它们与分子量调节剂的关系、异同以及在高分子化学和物理中的作用。其中，在加聚反应中分子量调节剂与链转移剂是相同的概念，而在缩聚反应中与分子量调节剂相关的概念则比较多，没有统一的定义，由于分子量与粘度的关系密切，因此经常被称为粘度稳定剂。最终，指出在高分子化学与高分子物理课程讲授中综合运用两方面的知识的重要性。,分子量调节剂;链转移剂;分子量稳定剂;粘度稳定剂;封端剂,
14926,高分子科学实验的连贯式教学模式探索,高分子科学实验中高分子化学实验、高分子物理实验和高聚物成型加工实验的课程之间缺乏有机的联系，易导致分散式的教学。通过对课程内容和教学进度的合理调整和改进，引入连贯式教学模式，有助于提升教学效果，培养学生的综合动手能力。,高分子科学实验;连贯式教学模式;教学内容,
14927,高分子化学课程建设的探索与实践,《高分子化学》是高分子材料工程专业方向重要的必修和主干课程，是衔接基础课和专业课之间的桥梁课程，起到承上启下的作用。本文就《高分子化学》课程建设，从化学基础、教学内容、教学方法与手段、考评方式等方面进行探索和实践，以提高教学效果。,高分子化学;专业教学;教学过程,
14928,改革高分子化学实验教学  培养创新型人才,高分子化学是材料化学专业重要的技术基础课，而高分子化学实验是其理论和实践密切结合，培养学生创新能力的重要环节。通过建设课程资源、优化教学项目和开放实验室等方法，优化了高分子化学实验教学体系，形成开放式的教学模式，培养了学生的学习的积极性、主动性和创造性，培养学生的创新意识，提高学生的创新能力。,高分子化学;实验教学;创新能力;创新意识;教学模式,
14933,"拓展学生专业实践知识,夯实高分子化学理论基础",以有机化学、物理化学为基础，构建高分子化学的理论知识体系，通过将课堂教学与实验和生产实践相结合，拓展学生在高分子化学前沿领域的专业知识，强调发展学生的素质教育与创新精神，进而提高学生的学习兴趣。,高分子化学;教学改革;素质教育;学习兴趣,
14936,全新设计的现代高分子化学实验课程建设,理科院系高分子化学实验教学发展缓慢，急需紧跟学科发展的前沿、注入新鲜而实用的内容。全新设计建设的现代高分子化学实验覆盖众多传统实验课鲜有涉及、但在科研中极为重要的前沿理念与技术，旨在提高学生科研素养和对学科前沿的把握能力，其成功开发为理科院系针对创新型人才培养的高分子化学实验提出了全新思路。,高分子化学;实验教学;活性聚合;综合型实验,
14937,《高分子化学及物理》习题库的开发,介绍了《高分子化学及物理》课程的特点以及习题库的特点和开发制作。,习题库;开发;高分子化学及物理,
14938,由聚合物乳液的发展看高分子物理与化学知识的综合运用,以乳胶漆用聚合物乳液的发展为对象，采用专题讲座的形式，分析所涉及的高分子物理与化学的理论和概念，尤其是高分子物理中的结晶性及光学性能、玻璃化转变及高分子链的柔顺性、高分子的极性、聚电解质的黏度等方面的知识点。,高分子物理;高分子化学;乳胶漆;乳液聚合,
14939,关于《高分子化学及物理》教学大纲的制定,介绍了国内相关专业的《高分子化学及物理》教学大纲制定的情况，详细讲述了包装工程专业的学科特点以及根据学科特点制定教学大纲的情况。,包装工程;高分子化学及物理;教学大纲,
14941,非材料类专业高分子学科课程群建设与实践,目前，以化学为背景，已经发展了许多与材料相关的非材料类专业，这些专业的课程设置与高分子学科密切相关。在课程建设与实践方面，我们结合自身经验从课程设置、技能培养、课程建设、教学质量等方面进行了总结，并对存在的问题提出整改意见。,非材料类专业;高分子课程群;建设与实践,
14942,《高分子化学》理论与实践教学的整体优化研究,指出了《高分子化学》理论与实践教学整体优化研究的目的和意义，论述了重点理论与实践、重点实验内容与理论、实习实践环节与理论紧密结合的方法，多媒体课件的制作方法，师生互动教学模式的构建以及教学考核方式的改革方法。该成果在理论与实践教学中具有重要的指导意义。,高分子化学;理论;实践,
14944,《纤维化学与物理》教材的编写,阐述 十一五 国家级规划教材《纤维化学与物理》的编写思路及其特点。,纤维化学与物理;教材编写,
14945,我国高分子物理的教学,高分子物理的教学在20个世纪50年代就由中国科学院化学研究所首开先河，以后逐步转移到以高校为主，但始终得到中国化学会的大力支持。论文综述了近60年来我国高分子物理的教学概况，特别是近30年来我国高分子物理教学所取得的成就，涉及高分子物理课程教材和高分子物理实验教材的编写、翻译，以及高分子物理的教学研究，涵盖本科生和研究生二个教学层次。论文还重点介绍了中国科学技术大学高分子物理的教学和教学研究概况。,高分子物理教学;高分子物理实验;教材,
14946,高分子化学及物理课程体系协同式教学初探,随着新课标的出现，教育的不断改革，越来越多的学校不断将协同式的教学应用到高分子化学及物理课程体系当中。对于高分子化学及物理课程的学习，需要学生有一定的兴趣，主动学习，培养学生的学习意识，对高分子化学及物理课程体系协同式教学进行研究，希望能更好地培养学生的学习兴趣。,高分子化学;高分子物理;课程体系;协同教学,
14948,高分子材料专业连续性实验教学的实践与探索,为培养学生结合多门课程知识的能力和提高学生解决复杂工程问题的能力，进行了高分子材料专业实验课程的教学方法改革。在现有实验项目的基础上，在 高分子化学 、 高分子化学实验 、 高分子物理 、 高分子物理实验 四门课程之间找到关联知识点，综合考虑多门课程的教学目标，将连续性实验教学方法应用于部分实验项目中，力求关联多个学期不同课程的教学知识点，并对其实际效果进行分析评价。,连续性实验教学;高分子材料专业;复杂工程问题;教学实践,
14949,高分子化学与高分子物理课程教学改革与探索,高分子化学与高分子物理是高分子科学各专业重要的专业基础课。针对21世纪人才培养的要求，高分子化学与高分子物理课程的教学改革应转变思想，完善教学方式与手段，将学生学习兴趣的激发、创新意识的培养、动手能力的提高、科学素养的升华作为最终追求的目标。本文结合我校高分子化学与高分子物理课程教学改革与探索的实际，就教学内容的完善、多媒体课件的研制、双语教学的实施方面提出一些见解。,高分子化学;高分子物理;多媒体教学;教学改革,
14953,强化实践应用能力培养的《纤维化学与物理》教改实践,《纤维化学与物理》作为轻化专业一门重要的专业基础课程，对于学生学习和掌握纺织品染整相关知识具有重要的影响。从培养实践应用型轻化专业人才目标出发，针对该课程教学过程中存在的一些问题进行探讨，提出课程改革的一些思路和具体措施，通过课程教改的实施，将有助于更好符合现代化染整专业人才的培养。,纤维化学与物理;课程;教学改革;能力培养,
14957,高分子化学与物理实验教学探索与实践,根据东北大学应用化学专业特点，本文对高分子化学与物理实验教学的内容、方法及模式进行了全面的改革和深化。近年来，通过实践 巩固基础，加强综合性、设计性及研究性实验，开展趣味性实验，推广微型化实验，改革实验教学方法及完善实验考核方式 的改革模式表明:这对培养学生的实验动手能力、创新能力、科研能力及节能减排与环保意识等是十分必要的，同时也有利于激发学生的进取心和创造欲望，拓宽学生的思路，及提高学生的实验兴趣、主观能动性以与发现问题、分析问题、解决问题的应用能力。,高分子化学与物理实验;教学改革;探索与实践,
14962,材料类专业“物理化学”系列课程内容的教学研究,以“物理化学”、“无机材料物理化学”、“高分子化学”和“高分子物理”课程为研究对象，简述了四门课程的性质与任务，确定了“物理化学”在材料类专业的核心地位，解决诸课程之间重复内容的归属与移植、原理或属性相近内容的延伸和衔接的问题，从而优化课程内容体系，使教学内容更鲜明，学时更有效.,材料类专业;物理化学;无机材料物理化学;高分子化学;高分子物理;课程内容,
14967,理科化学《高分子科学基础》课程建设与改革,作为一门前沿交叉学科，高分子科学涉及内容多而杂，是化学教学和研究中不可缺少的重要组成部分。结合对国内高校理科化学相关专业的高分子课程的调研，我校新一轮人才培养方案中《高分子科学基础》的课程设置，立足于学员未来工作需求，将高分子化学与物理进行了有机融合，确保教学内容的系统性、实践性和先进性，同时通过相应的教学改革，以加强对学员科研能力、创新能力以及解决实际问题等综合能力素质的培养力度。,高分子科学;理科化学;课程体系;教学改革,
14968,比对教学法解析高分子化学与物理中的几组基本概念,文章采用比对教学法，针对高分子化学与物理课程中的几组易混淆的基本概念，进行分析、区别和归纳，以促进学生对其辨析同异和把握特征，以及提高教学效率和教学效果。,高分子化学与物理;比对教学法;基本概念,
14970,项目驱动教学法在《高分子化学与物理基础》教学中的应用,文章以项目驱动教学法对《高分子化学与物理基础》课程进行了探索。以项目为依托，在项目驱动下，采用学生完成项目的方法，将知识点按项目任务的方式贯穿起来，不仅提高了应用化学专业学生的学习兴趣和学习效果，也提高了教师的教学质量。,高分子化学与物理基础;项目驱动;教学质量,
14975,工科高分子专业的高分子化学与物理实验教学的几点体会,介绍了山东科技大学化学与环境工程学院，在工科高分子专业的高分子化学与物理课程教学中所进行的改革。一方面加强实验环节，在基本实验基础上，开设综合设计性实验，提高学生解决实际问题的动手能力，同时在第二课堂中开展学生课外科技活动，并积极挖掘第三课堂，开展社会实践，增强学生社会适应性，形成了以课堂为主，实验、综合设计、毕业设计和科研相结合的特色创新教育模式，突出了对学生科研、工程等综合能力的培养，取得了阶段性成果。,高分子化学与物理;实验教学;体会,
14976,高分子化学与物理研究性实验教学探索与研究,文章详细介绍了在高分子材料与工程专业开展高分子化学与物理研究性实验教学的实施方法，分析和探讨了开展研究性实验对于培养学生的创造性思维能力、科学研究能力和团队协作能力的作用，并指出了一些不足。,高分子化学与物理;研究性实验;实验教学,
14979,轻化工程专业的《高分子化学与物理》课程教学方法初探,《高分子化学与物理》是面向江南大学轻化工程专业(染整方向)学生开设的一门学科平台课，该课程的学习对后续相关课程的学习、工作实践和科学研究等具有重要的意义。本文结合专业学科特点，探讨了在课堂教学中采取的行之有效的教学方法。,轻化工程;高分子化学与物理;教学方法;生产实践;科学研究,
14981,非高分子专业高分子化学与物理教学的几点探索,高分子科学已成为许多非高分子专业学生的必修课或选修课，对于应用化学专业，在高分子化学与物理课程教学上一方面应根据专业需要合理安排教学内容，另一方面还应在教学方法上进行改革，以期达到更好的教学效果。,高分子化学与物理;课程;教学改革,
14982,高分子化学与物理实验网络教学平台的构建与实践研究,网络与智能手机技术的发展为传统实验教学带来了机遇与挑战。通过整合多种教育技术，我们构建了一个全新的高分子化学与物理实验网络教学平台。教学评价结果显示网络教学促进了学生的学习兴趣，获得了正面效果。,高分子化学与物理;实验教学;网络教育,
14983,《高分子化学与物理》课程教学初探,针对《高分子化学与物理》课程内容众多、学时有限等特点，探讨了如何提高教学质量，激发学生的学习兴趣，培养学生的创新意识等问题，提出合理安排教学内容、多媒体和和板书相结合、突出教学重点、以科研促教学、加大课堂互动力度等具体措施，以期取得良好的教学效果。,高分子化学与物理;教学;多媒体,
14984,《功能高分子材料》课堂教学方法的探索,功能高分子材料课堂教学过程涉及到大量高分子化学与高分子物理的基础知识，具有相辅相成的关系。在教学中如果能将高分子化学与物理知识与功能高分子材料的核心问题即 分子设计、结构与性能的关系 ，巧妙地衔接，紧密地结合，并有效地加以利用，不仅可以提高学生对该课程的重视度与学习兴趣，还可以加强教学效果，提升学生对专业知识的深层次理解与综合运用能力。本文结合这几年的教学实践，就如何利用功能高分子材料与高分子化学、高分子物理之间的联系以及后者对前者的辅助教学作用进行了阐述。,功能高分子材料;教学;高分子化学;高分子物理,
14986,浅谈《高分子化学与物理》教学改革与实践,高分子科学作为一门交叉学科，在工科化学和材料的相关专业领域是一门必修课程。《高分子化学与物理》课程是我校轻化工程专业的必修基础课，根据其内容多课时数少的教学特点，本文针对教材的选用、教学方式的设计、教学重点和教学难点的设置以及教学效果等方面进行了探讨，实践证明，通过这些方面的教学改革可以完善学生的知识体系、激发学生的学习兴趣和主体能动性，有效提高教学效果。,高分子化学与物理;教学方式;教学效果;教学改革;学习兴趣,
14989,高分子化学与物理作为专业选修课的初步探讨,笔者对高分子化学、高分子物理的部分知识进行了适当的选择、整合，形成了应用化学专业学生的一门选修课——高分子化学与物理。教学中将网络资源作为补充内容，利用后续的本科生论文环节巩固学生所学知识，取得了较好的效果。,高分子化学;高分子物理;选修课;探讨,
14990,非高分子专业《高分子化学与物理》教学中的几点体会,高分子科学已渗透于各个领域与学科，形成了一个无法替代的交叉学科，因此，工科化学或材料相关专业纷纷开设高分子相关课程。《高分子化学与物理》作为哈尔滨工程大学材料化学专业的主干课之一，包括高分子化学和高分子物理两个侧面，其中高分子化学部分侧重高分子合成的基本理论知识，高分子物理部分则侧重于高分子的结构与性能。本文分析了高分子化学与物理的课程特点，总结了在课堂教学中采取的行之有效的措施和教学尝试，介绍了在课堂教学过程中，如何导入心理教育，提高学生的学习兴趣。,材料化学;高分子化学与物理;教学;心理教育,
14992,食品包装工程专业《高分子化学与物理》课程教学初探,高分子科学已渗透于各个领域与学科，形成了一个无法替代的交叉学科，因此，除化学或材料专业外，相关专业纷纷开设高分子相关课程。高分子化学与物理作为北京农学院食品包装专业的专业主干课之一，向学生讲解高分子化学和高分子物理，其中高分子化学部分侧重高分子化学的基本理论知识，高分子物理部分则侧重于高分子的结构与性能的关系。本文基于食品包装工程专业的需求，分析了高分子化学与物理的课程授课特点，总结了在有限学时的情况下课堂教学中如何采取的行之有效的措施和教学尝试来提高学生的学习兴趣，加强教学效果。,CAI教学;高分子化学与物理;实例教学;教学改革,
14993,浅谈腐蚀与防护专业高分子化学与物理选修课的教学改革,《高分子化学与物理》是腐蚀与防护专业一门重要的选修课。针对我校腐蚀与防护专业学科特色和学生专业背景，探讨了高分子化学与物理选修课教学过程中存在的问题和不足，提出了选修课的教改措施。通过高分子化学与物理选修课教学内容和教材的合理选择，基于教学-工程案例-实践教学相结合的互动式教学方法，培养学生的学习兴趣和独立自主的科学思维，提高高分子化学选修课的教学质量。,教学改革;高分子化学;实践教学,
14994,高分子化学与物理课程体系协同式教学初探,把协同式教学的理念初步用于高分子化学与物理课程体系中，进行教学内容的组织和激发学习兴趣的初步尝试。学生通过该课程的学习，不仅可以掌握基础理论知识，还培养主动学习的意识，启发学生的创新意识，促进具有综合能力人才的培养。,高分子化学与物理;理论与实验体系;协同式教学,
